,msg1,msg2,msgid,nsavetime
15558,NSR,info,71659,1515459395
15559,NSR,info,70896,1515459395
15560,NSR,info,71659,1515459397
15561,NSR,info,70896,1515459397
15562,NSR,info,71659,1515459399
15563,NSR,info,71659,1515459404
15564,NSR,info,70896,1515459404
15565,NSR,info,70896,1515459405
15566,NSR,info,71659,1515459406
15567,NSR,info,71659,1515459411
15568,NSR,info,70896,1515459411
15569,NSR,info,71659,1515459412
15570,NSR,info,70896,1515459412
15571,NSR,info,71659,1515459413
15572,NSR,info,70896,1515459413
15573,NSR,info,71659,1515459414
15574,NSR,info,70896,1515459414
15575,NSR,info,71659,1515459416
15576,NSR,info,70896,1515459416
15577,NSR,info,71659,1515459417
15578,NSR,info,70896,1515459417
15579,NSR,info,71659,1515459419
15580,NSR,info,70896,1515459419
15581,NSR,info,71659,1515459420
15582,NSR,info,70896,1515459420
15583,NSR,info,71659,1515459421
15584,NSR,info,70896,1515459421
15585,NSR,info,71659,1515459424
15586,NSR,info,70896,1515459424
15587,NSR,info,71659,1515459426
15588,NSR,info,70896,1515459426
15589,NSR,info,71659,1515459428
15590,NSR,info,70896,1515459428
15591,NSR,info,71659,1515459429
15592,NSR,info,70896,1515459429
15593,NSR,info,71659,1515459431
15594,NSR,info,70896,1515459438
15595,NSR,info,71659,1515459439
15596,NSR,info,71193,1515459444
15597,NSR,info,166264,1515459444
15598,NSR,info,71659,1515459461
15599,NSR,info,70896,1515459461
15600,NSR,info,71659,1515459463
15601,NSR,info,70896,1515459463
15602,NSR,info,71659,1515459464
15603,NSR,info,70896,1515459464
15604,NSR,info,71659,1515459466
15605,NSR,info,70896,1515459470
15606,NSR,info,71659,1515459471
15607,NSR,notice,7241,1515459471
15608,NSR,info,38758,1515459471
15609,NSR,info,71193,1515459480
15610,NSR,info,70896,1515459484
15611,NSR,info,70896,1515459484
15612,NSR,info,70896,1515459484
15613,NSR,info,71659,1515459489
15614,NSR,info,70896,1515459489
15615,NSR,info,70896,1515459490
15616,NSR,info,71659,1515459494
15617,NSR,info,71659,1515459495
15618,NSR,info,70896,1515459495
15619,NSR,info,70896,1515459495
15620,NSR,info,71659,1515459496
15621,NSR,info,70896,1515459496
15622,NSR,info,71659,1515459498
15623,NSR,info,70896,1515459498
15624,NSR,info,71659,1515459499
15625,NSR,info,70896,1515459499
15626,NSR,info,71659,1515459500
15627,NSR,info,70896,1515459501
15628,NSR,info,71193,1515459503
15629,NSR,info,71659,1515459504
15630,NSR,info,71659,1515459505
15631,NSR,info,71659,1515459506
15632,NSR,info,71659,1515459507
15633,NSR,info,70896,1515459507
15634,NSR,info,70896,1515459507
15635,NSR,info,70896,1515459507
15636,NSR,info,70896,1515459507
15637,NSR,info,71659,1515459508
15638,NSR,info,71659,1515459509
15639,NSR,info,70896,1515459510
15640,NSR,info,70896,1515459510
15641,NSR,info,71659,1515459511
15642,NSR,info,71659,1515459512
15643,NSR,info,71659,1515459513
15644,NSR,info,70896,1515459513
15645,NSR,info,70896,1515459513
15646,NSR,info,70896,1515459513
15647,NSR,info,71659,1515459514
15648,NSR,info,71659,1515459516
15649,NSR,info,71659,1515459517
15650,NSR,info,70896,1515459517
15651,NSR,info,70896,1515459517
15652,NSR,info,70896,1515459517
15653,NSR,info,71659,1515459519
15654,NSR,info,70896,1515459519
15655,NSR,info,71659,1515459522
15656,NSR,info,70896,1515459522
15657,NSR,info,71659,1515459524
15658,NSR,info,70896,1515459524
15659,NSR,info,71659,1515459526
15660,NSR,info,71659,1515459527
15661,NSR,info,70896,1515459527
15662,NSR,info,70896,1515459527
15663,NSR,info,71659,1515459528
15664,NSR,info,71659,1515459529
15665,NSR,info,70896,1515459529
15666,NSR,info,70896,1515459530
15667,NSR,info,71659,1515459531
15668,NSR,info,70896,1515459531
15669,NSR,info,71659,1515459532
15670,NSR,info,70896,1515459533
15671,NSR,info,71659,1515459534
15672,NSR,info,70896,1515459534
15673,NSR,info,71659,1515459536
15674,NSR,info,70896,1515459536
15675,NSR,info,71659,1515459540
15676,NSR,info,70896,1515459540
15677,NSR,info,71659,1515459542
15678,NSR,info,70896,1515459543
15679,NSR,info,71659,1515459544
15680,NSR,info,70896,1515459545
15681,NSR,info,71659,1515459546
15682,NSR,info,70896,1515459546
15683,NSR,info,71659,1515459548
15684,NSR,info,71659,1515459549
15685,NSR,info,70896,1515459549
15686,NSR,info,70896,1515459549
15687,NSR,info,71659,1515459550
15688,NSR,info,71659,1515459551
15689,NSR,info,70896,1515459551
15690,NSR,info,70896,1515459551
15691,NSR,info,71659,1515459553
15692,NSR,info,71659,1515459554
15693,NSR,info,71659,1515459555
15694,NSR,info,70896,1515459555
15695,NSR,info,70896,1515459555
15696,NSR,info,71659,1515459557
15697,NSR,info,70896,1515459557
15698,NSR,info,71659,1515459558
15699,NSR,info,70896,1515459558
15700,NSR,info,71659,1515459559
15701,NSR,info,71659,1515459561
15702,NSR,info,70896,1515459561
15703,NSR,info,70896,1515459561
15704,NSR,info,70896,1515459561
15705,NSR,info,71659,1515459562
15706,NSR,info,71659,1515459563
15707,NSR,info,70896,1515459563
15708,NSR,info,71659,1515459564
15709,NSR,info,70896,1515459565
15710,NSR,info,71659,1515459566
15711,NSR,info,70896,1515459566
15712,NSR,info,71659,1515459570
15713,NSR,info,70896,1515459570
15714,NSR,info,71659,1515459571
15715,NSR,info,70896,1515459571
15716,NSR,info,71659,1515459573
15717,NSR,info,70896,1515459573
15718,NSR,info,71659,1515459574
15719,NSR,info,70896,1515459574
15720,NSR,info,71659,1515459577
15721,NSR,info,70896,1515459577
15722,NSR,info,71659,1515459578
15723,NSR,info,70896,1515459578
15724,NSR,info,71659,1515459582
15725,NSR,info,70896,1515459582
15726,NSR,info,166264,1515459592
15727,NSR,info,71193,1515459592
15728,NSR,info,71193,1515459600
15729,NSR,info,71659,1515459601
15730,NSR,info,70896,1515459602
15731,NSR,info,71659,1515459603
15732,NSR,info,70896,1515459603
15733,NSR,info,70896,1515459603
15734,NSR,info,70896,1515459603
15735,NSR,info,70896,1515459603
15736,NSR,info,70896,1515459604
15737,NSR,info,70896,1515459605
15738,NSR,info,71659,1515459606
15739,NSR,info,71659,1515459607
15740,NSR,info,70896,1515459607
15741,NSR,info,71659,1515459607
15742,NSR,info,70896,1515459607
15743,NSR,info,71659,1515459609
15744,NSR,info,71659,1515459611
15745,NSR,info,70896,1515459611
15746,NSR,info,71659,1515459614
15747,NSR,info,70896,1515459614
15748,NSR,info,71659,1515459615
15749,NSR,warning,77562,1515459615
15750,NSR,info,71659,1515459615
15751,NSR,info,71659,1515459616
15752,NSR,info,70896,1515459616
15753,NSR,info,70896,1515459616
15754,NSR,info,71659,1515459617
15755,NSR,warning,77562,1515459617
15756,NSR,info,71659,1515459617
15757,NSR,info,71659,1515459618
15758,NSR,info,70896,1515459619
15759,NSR,info,70896,1515459619
15760,NSR,info,71659,1515459620
15761,NSR,info,71659,1515459621
15762,NSR,info,70896,1515459621
15763,NSR,info,70896,1515459621
15764,NSR,info,70896,1515459621
15765,NSR,info,71659,1515459622
15766,NSR,info,166264,1515459622
15767,NSR,info,71193,1515459622
15768,NSR,info,71659,1515459623
15769,NSR,info,70896,1515459623
15770,NSR,info,70896,1515459623
15771,NSR,info,71659,1515459624
15772,NSR,info,71659,1515459625
15773,NSR,info,71659,1515459626
15774,NSR,info,70896,1515459626
15775,NSR,info,70896,1515459626
15776,NSR,info,71659,1515459627
15777,NSR,info,71659,1515459628
15778,NSR,info,70896,1515459628
15779,NSR,info,70896,1515459628
15780,NSR,info,71659,1515459630
15781,NSR,info,71659,1515459631
15782,NSR,info,70896,1515459631
15783,NSR,info,70896,1515459631
15784,NSR,info,71659,1515459632
15785,NSR,info,71659,1515459633
15786,NSR,info,70896,1515459633
15787,NSR,info,70896,1515459633
15788,NSR,info,71659,1515459634
15789,NSR,info,71659,1515459636
15790,NSR,info,70896,1515459636
15791,NSR,info,70896,1515459636
15792,NSR,info,71659,1515459637
15793,NSR,info,71659,1515459638
15794,NSR,info,70896,1515459638
15795,NSR,info,70896,1515459638
15796,NSR,info,71659,1515459640
15797,NSR,info,71659,1515459641
15798,NSR,info,70896,1515459641
15799,NSR,info,71659,1515459642
15800,NSR,info,70896,1515459642
15801,NSR,info,71659,1515459644
15802,NSR,info,70896,1515459644
15803,NSR,info,71659,1515459645
15804,NSR,info,166264,1515459650
15805,NSR,info,71193,1515459650
15806,NSR,info,71193,1515459655
15807,NSR,info,71659,1515459700
15808,NSR,notice,7241,1515459700
15809,NSR,info,38758,1515459700
15810,NSR,info,71193,1515459733
15811,NSR,info,71193,1515459900
15812,NSR,info,70896,1515459902
15813,NSR,info,70896,1515459902
15814,NSR,info,70896,1515459902
15815,NSR,info,70896,1515459902
15816,NSR,info,70896,1515459902
15817,NSR,info,70896,1515459903
15818,NSR,info,71659,1515459907
15819,NSR,info,70896,1515459907
15820,NSR,info,71659,1515459909
15821,NSR,info,71659,1515459910
15822,NSR,info,166264,1515459915
15823,NSR,info,71193,1515459915
15824,NSR,info,71659,1515459917
15825,NSR,info,71659,1515459918
15826,NSR,info,166264,1515459923
15827,NSR,info,71193,1515459923
15828,NSR,info,71659,1515459938
15829,NSR,info,71193,1515459941
15830,NSR,info,70896,1515459941
15831,NSR,info,71659,1515459943
15832,NSR,notice,7241,1515459943
15833,NSR,info,38758,1515459943
15834,NSR,info,71659,1515460026
15835,NSR,info,166264,1515460031
15836,NSR,info,71193,1515460031
15837,NSR,info,71659,1515460086
15838,NSR,notice,7241,1515460086
15839,NSR,info,38758,1515460086
15840,NSR,info,71193,1515460130
15841,NSR,info,71193,1515460200
15842,NSR,info,71193,1515460205
15843,NSR,info,166264,1515460205
15844,NSR,info,70896,1515460212
15845,NSR,info,71659,1515460215
15846,NSR,notice,7241,1515460215
15847,NSR,info,38758,1515460215
15848,NSR,info,71193,1515460250
15849,JOBS,notice,82327,1515460345
15850,JOBS,notice,93514,1515460345
15851,NSR,info,70896,1515461467
15852,NSR,info,71659,1515461470
15853,NSR,info,70896,1515461475
15854,NSR,info,71659,1515461478
15855,NSR,info,70896,1515461485
15856,NSR,info,71659,1515461490
15857,NSR,info,70896,1515461490
15858,NSR,info,71659,1515461492
15859,NSR,info,70896,1515461495
15860,NSR,info,71659,1515461498
15861,NSR,info,70896,1515461498
15862,NSR,info,71659,1515461500
15863,NSR,info,70896,1515461506
15864,NSR,info,71659,1515461509
15865,NSR,info,70896,1515461509
15866,NSR,info,71659,1515461512
15867,NSR,info,70896,1515461512
15868,NSR,info,71659,1515461514
15869,NSR,info,70896,1515461514
15870,NSR,info,71659,1515461516
15871,NSR,info,70896,1515461516
15872,NSR,info,71659,1515461517
15873,NSR,info,70896,1515461518
15874,NSR,info,71659,1515461519
15875,NSR,info,70896,1515461520
15876,NSR,info,71659,1515461521
15877,NSR,info,70896,1515461521
15878,NSR,info,71659,1515461522
15879,NSR,info,70896,1515461523
15880,NSR,info,71659,1515461524
15881,NSR,info,70896,1515461524
15882,NSR,info,71659,1515461525
15883,NSR,info,70896,1515461526
15884,NSR,info,71659,1515461527
15885,NSR,info,70896,1515461527
15886,NSR,info,71659,1515461529
15887,NSR,info,70896,1515461529
15888,NSR,info,71659,1515461531
15889,NSR,info,70896,1515461531
15890,NSR,info,71659,1515461532
15891,NSR,info,70896,1515461533
15892,NSR,info,71659,1515461535
15893,NSR,info,70896,1515461535
15894,NSR,info,71659,1515461536
15895,NSR,info,70896,1515461537
15896,NSR,info,71659,1515461538
15897,NSR,info,70896,1515461538
15898,NSR,info,71659,1515461540
15899,NSR,info,70896,1515461540
15900,NSR,info,71659,1515461542
15901,NSR,info,70896,1515461542
15902,NSR,info,71659,1515461543
15903,NSR,info,70896,1515461543
15904,NSR,info,71659,1515461545
15905,NSR,info,70896,1515461545
15906,NSR,info,71659,1515461547
15907,NSR,info,70896,1515461547
15908,NSR,info,71659,1515461548
15909,NSR,info,70896,1515461548
15910,NSR,info,71659,1515461550
15911,NSR,info,70896,1515461550
15912,NSR,info,71659,1515461551
15913,NSR,info,70896,1515461552
15914,NSR,info,71659,1515461553
15915,NSR,info,70896,1515461553
15916,NSR,info,71659,1515461555
15917,NSR,info,70896,1515461555
15918,NSR,info,71659,1515461557
15919,NSR,info,71193,1515461590
15920,NSR,info,70896,1515462305
15921,NSR,info,71659,1515462307
15922,NSR,info,70896,1515462307
15923,NSR,info,71659,1515462309
15924,NSR,info,70896,1515462309
15925,NSR,info,71659,1515462310
15926,NSR,info,70896,1515462313
15927,NSR,info,71659,1515462316
15928,NSR,info,70896,1515462318
15929,NSR,info,71659,1515462321
15930,NSR,info,70896,1515462321
15931,NSR,info,71659,1515462322
15932,NSR,info,70896,1515462322
15933,NSR,info,71659,1515462324
15934,NSR,info,70896,1515462324
15935,NSR,info,71659,1515462325
15936,NSR,info,70896,1515462325
15937,NSR,info,71659,1515462327
15938,NSR,info,70896,1515462327
15939,NSR,info,71659,1515462328
15940,NSR,info,70896,1515462328
15941,NSR,info,71659,1515462329
15942,NSR,info,70896,1515462330
15943,NSR,info,71659,1515462331
15944,NSR,info,70896,1515462331
15945,NSR,info,71659,1515462333
15946,NSR,info,70896,1515462333
15947,NSR,info,71659,1515462334
15948,NSR,info,70896,1515462334
15949,NSR,info,71659,1515462336
15950,NSR,info,70896,1515462336
15951,NSR,info,71659,1515462337
15952,NSR,info,70896,1515462337
15953,NSR,info,71659,1515462339
15954,NSR,info,70896,1515462339
15955,NSR,info,71659,1515462340
15956,NSR,info,70896,1515462340
15957,NSR,info,71659,1515462342
15958,NSR,info,70896,1515462342
15959,NSR,info,71659,1515462343
15960,NSR,info,70896,1515462343
15961,NSR,info,71659,1515462345
15962,NSR,info,70896,1515462345
15963,NSR,info,71659,1515462346
15964,NSR,info,70896,1515462346
15965,NSR,info,71659,1515462348
15966,NSR,info,70896,1515462348
15967,NSR,info,71659,1515462349
15968,NSR,info,70896,1515462351
15969,NSR,info,71659,1515462354
15970,NSR,info,70896,1515462354
15971,NSR,info,71659,1515462355
15972,NSR,info,70896,1515462356
15973,NSR,info,71659,1515462357
15974,NSR,info,70896,1515462358
15975,NSR,info,71659,1515462359
15976,NSR,info,70896,1515462362
15977,NSR,info,71659,1515462365
15978,NSR,info,70896,1515462366
15979,NSR,info,71659,1515462369
15980,NSR,info,70896,1515462370
15981,NSR,info,71659,1515462373
15982,NSR,info,70896,1515462374
15983,NSR,info,71659,1515462377
15984,NSR,info,70896,1515462379
15985,NSR,info,71659,1515462382
15986,NSR,info,70896,1515462382
15987,NSR,info,71659,1515462383
15988,NSR,info,70896,1515462383
15989,NSR,info,71659,1515462385
15990,NSR,info,70896,1515462385
15991,NSR,info,71659,1515462387
15992,NSR,info,70896,1515462388
15993,NSR,info,71659,1515462391
15994,NSR,info,71193,1515462430
15995,NSR,info,70896,1515463281
15996,NSR,info,71659,1515463285
15997,NSR,info,71193,1515463316
15998,NSR,info,71193,1515463320
15999,NSR,info,166264,1515463321
16000,NSR,info,71193,1515463321
16001,GSS,critical,89879,1515463325
16002,NSR,info,71193,1515463325
16003,NSR,info,70896,1515463333
16004,NSR,info,70896,1515463810
16005,NSR,info,71659,1515463812
16006,NSR,info,71193,1515463853
16007,JOBS,notice,82327,1515463946
16008,JOBS,notice,93514,1515463946
16009,NSR,info,70896,1515465909
16010,NSR,info,71659,1515465913
16011,NSR,info,71193,1515465953
16012,GSS,warning,165611,1515466414
16013,GSS,warning,165611,1515466414
16014,GSS,warning,165611,1515466414
16015,GSS,warning,165611,1515466720
16016,GSS,warning,165611,1515466720
16017,GSS,warning,165611,1515466720
16018,GSS,warning,165611,1515466720
16019,GSS,warning,165611,1515466720
16020,GSS,warning,165611,1515466720
16021,GSS,warning,165611,1515466720
16022,GSS,warning,165611,1515466720
16023,GSS,warning,165611,1515466720
16024,GSS,warning,165611,1515466720
16025,GSS,warning,165611,1515466850
16026,NSR,info,70896,1515466882
16027,NSR,info,71659,1515466886
16028,NSR,info,71193,1515466917
16029,GSS,warning,165611,1515467332
16030,JOBS,notice,82327,1515467551
16031,JOBS,notice,93514,1515467551
16032,NSR,info,70896,1515467704
16033,NSR,info,71659,1515467706
16034,NSR,info,71193,1515467747
16035,NSR,info,70896,1515467940
16036,NSR,info,71659,1515467942
16037,NSR,info,71193,1515467974
16038,NSR,info,70896,1515468332
16039,NSR,info,71659,1515468335
16040,NSR,info,71193,1515468374
16041,NSR,info,70896,1515468376
16042,NSR,info,71659,1515468378
16043,NSR,info,71193,1515468409
16044,NSR,info,70896,1515468418
16045,NSR,info,71659,1515468420
16046,NSR,info,71193,1515468454
16047,NSR,info,70896,1515468570
16048,NSR,info,71659,1515468572
16049,NSR,info,71193,1515468604
16050,NSR,info,70896,1515468624
16051,NSR,info,71659,1515468626
16052,NSR,info,71193,1515468664
16053,NSR,info,70896,1515469880
16054,NSR,info,71659,1515469883
16055,NSR,info,71193,1515469916
16056,NSR,info,71659,1515470168
16057,NSR,warning,77562,1515470168
16058,NSR,notice,7241,1515470168
16059,NSR,info,38758,1515470168
16060,NSR,info,71193,1515470212
16061,NSR,info,71193,1515470400
16062,NSR,info,166264,1515470405
16063,NSR,info,71193,1515470405
16064,NSR,info,80042,1515470406
16065,NSR,info,70896,1515470406
16066,NSR,info,70896,1515470410
16067,NSR,info,70896,1515470410
16068,NSR,info,70896,1515470410
16069,NSR,notice,91787,1515470412
16070,NSR,info,71659,1515470413
16071,NSR,notice,91787,1515470413
16072,NSR,notice,91787,1515470414
16073,NSR,info,71659,1515470414
16074,NSR,info,71659,1515470415
16075,NSR,notice,91787,1515470422
16076,NSR,info,71659,1515470438
16077,NSR,info,80042,1515470439
16078,NSR,info,70896,1515470443
16079,NSR,notice,91787,1515470459
16080,NSR,info,71193,1515470471
16081,MDB,notice,141105,1515470471
16082,MDB,notice,114576,1515470471
16083,NSR,info,71193,1515470471
16084,MDB,notice,114577,1515470471
16085,NSR,info,71193,1515470472
16086,MDB,notice,164838,1515470476
16087,MDB,notice,141106,1515470476
16088,NSR,info,71659,1515470480
16089,NSR,notice,7241,1515470484
16090,NSR,info,38758,1515470484
16091,NSR,info,70896,1515470494
16092,NSR,info,71659,1515470497
16093,NSR,info,71193,1515470516
16094,NSR,info,71193,1515470532
16095,NSR,info,70896,1515470826
16096,NSR,info,71659,1515470828
16097,NSR,info,71193,1515470862
16098,NSR,info,70896,1515470863
16099,NSR,info,71659,1515470865
16100,NSR,info,71193,1515470896
16101,JOBS,notice,82327,1515471154
16102,JOBS,notice,93514,1515471154
16103,NSR,info,70896,1515472471
16104,NSR,info,71659,1515472474
16105,NSR,info,71193,1515472512
16106,NSR,info,70896,1515472727
16107,NSR,info,71659,1515472730
16108,NSR,info,71193,1515472772
16109,NSR,info,70896,1515472884
16110,NSR,info,71659,1515472888
16111,NSR,info,71193,1515472932
16112,NSR,info,70896,1515473200
16113,NSR,info,71659,1515473203
16114,NSR,info,71193,1515473237
16115,NSR,info,70896,1515473752
16116,NSR,info,71659,1515473755
16117,NSR,info,71193,1515473794
16118,NSR,info,70896,1515474031
16119,NSR,info,71659,1515474034
16120,NSR,info,71193,1515474067
16121,NSR,info,70896,1515474068
16122,NSR,info,71659,1515474070
16123,NSR,info,70896,1515474095
16124,NSR,info,71659,1515474097
16125,NSR,info,70896,1515474111
16126,NSR,info,71659,1515474114
16127,NSR,info,70896,1515474114
16128,NSR,info,71659,1515474115
16129,NSR,info,70896,1515474119
16130,NSR,info,71659,1515474121
16131,NSR,info,70896,1515474124
16132,NSR,info,71659,1515474126
16133,NSR,info,70896,1515474132
16134,NSR,info,71659,1515474134
16135,NSR,info,70896,1515474134
16136,NSR,info,71659,1515474136
16137,NSR,info,70896,1515474139
16138,NSR,info,71659,1515474141
16139,NSR,info,70896,1515474141
16140,NSR,info,71659,1515474143
16141,NSR,info,70896,1515474150
16142,NSR,info,71659,1515474153
16143,NSR,info,70896,1515474153
16144,NSR,info,71659,1515474155
16145,NSR,info,70896,1515474156
16146,NSR,info,71659,1515474159
16147,NSR,info,70896,1515474159
16148,NSR,info,71659,1515474160
16149,NSR,info,70896,1515474163
16150,NSR,info,71659,1515474168
16151,NSR,info,70896,1515474172
16152,NSR,info,71659,1515474177
16153,NSR,info,70896,1515474181
16154,NSR,info,71659,1515474184
16155,NSR,info,70896,1515474193
16156,NSR,info,71659,1515474195
16157,NSR,info,70896,1515474211
16158,NSR,info,71659,1515474214
16159,NSR,info,70896,1515474230
16160,NSR,info,71659,1515474232
16161,NSR,info,70896,1515474249
16162,NSR,info,71659,1515474252
16163,NSR,info,70896,1515474268
16164,NSR,info,71659,1515474271
16165,NSR,info,70896,1515474285
16166,NSR,info,71659,1515474288
16167,NSR,info,70896,1515474304
16168,NSR,info,71659,1515474306
16169,NSR,info,70896,1515474322
16170,NSR,info,71659,1515474325
16171,NSR,info,70896,1515474340
16172,NSR,info,71659,1515474343
16173,NSR,info,70896,1515474357
16174,NSR,info,71659,1515474360
16175,NSR,info,70896,1515474374
16176,NSR,info,71659,1515474377
16177,NSR,info,70896,1515474392
16178,NSR,info,71659,1515474395
16179,NSR,info,70896,1515474410
16180,NSR,info,71659,1515474413
16181,NSR,info,70896,1515474427
16182,NSR,info,71659,1515474430
16183,NSR,info,70896,1515474444
16184,NSR,info,71659,1515474447
16185,NSR,info,70896,1515474461
16186,NSR,info,71659,1515474464
16187,NSR,info,70896,1515474479
16188,NSR,info,71659,1515474482
16189,NSR,info,70896,1515474498
16190,NSR,info,71659,1515474501
16191,NSR,info,70896,1515474516
16192,NSR,info,71659,1515474519
16193,NSR,info,70896,1515474534
16194,NSR,info,71659,1515474536
16195,NSR,info,70896,1515474552
16196,NSR,info,71659,1515474555
16197,NSR,info,70896,1515474570
16198,NSR,info,71659,1515474573
16199,NSR,info,70896,1515474589
16200,NSR,info,71659,1515474592
16201,NSR,info,70896,1515474607
16202,NSR,info,71659,1515474609
16203,NSR,info,70896,1515474624
16204,NSR,info,71659,1515474627
16205,NSR,info,70896,1515474643
16206,NSR,info,71659,1515474646
16207,NSR,info,70896,1515474661
16208,NSR,info,71659,1515474664
16209,NSR,info,70896,1515474678
16210,NSR,info,71659,1515474681
16211,NSR,info,70896,1515474696
16212,NSR,info,71659,1515474699
16213,NSR,info,70896,1515474713
16214,NSR,info,71659,1515474716
16215,NSR,info,70896,1515474733
16216,NSR,info,71659,1515474736
16217,NSR,info,70896,1515474750
16218,NSR,info,71659,1515474753
16219,JOBS,notice,82327,1515474759
16220,JOBS,notice,93514,1515474759
16221,NSR,info,70896,1515474768
16222,NSR,info,71659,1515474771
16223,NSR,info,70896,1515474786
16224,NSR,info,71659,1515474789
16225,NSR,info,70896,1515474805
16226,NSR,info,71659,1515474808
16227,NSR,info,70896,1515474823
16228,NSR,info,71659,1515474826
16229,NSR,info,70896,1515474841
16230,NSR,info,71659,1515474844
16231,NSR,info,70896,1515474860
16232,NSR,info,71659,1515474863
16233,NSR,info,71193,1515474897
16234,NSR,info,71193,1515477600
16235,RAP,notice,103452,1515477600
16236,NSR,info,71193,1515477600
16237,NSR,info,71193,1515477600
16238,NSR,info,70896,1515477605
16239,NSR,info,71659,1515477608
16240,NSR,info,70896,1515477625
16241,NSR,info,71659,1515477628
16242,NSR,info,70896,1515477635
16243,NSR,info,71659,1515477638
16244,NSR,info,70896,1515477651
16245,NSR,info,71659,1515477653
16246,NSR,info,71193,1515477693
16247,JOBS,notice,82327,1515478364
16248,JOBS,notice,93514,1515478364
16249,NSR,info,70896,1515478898
16250,NSR,info,71659,1515478902
16251,NSR,info,71193,1515478934
16252,NSR,info,71193,1515479560
16253,NSR,info,71193,1515479565
16254,NSR,info,71193,1515479648
16255,NSR,info,71193,1515479653
16256,NSR,info,71193,1515479653
16257,NSR,info,38758,1515479665
16258,NSR,info,38758,1515479665
16259,SYSTEM,critical,152654,1515479665
16260,NSR,info,71193,1515479665
16261,NSR,info,71193,1515479704
16262,NSR,info,71193,1515479709
16263,NSR,info,38758,1515479720
16264,SYSTEM,critical,152654,1515479720
16265,NSR,info,38758,1515479720
16266,NSR,info,71193,1515479720
16267,NSR,info,70896,1515479724
16268,NSR,info,71659,1515479727
16269,NSR,info,70896,1515479754
16270,NSR,info,71659,1515479756
16271,NSR,info,71193,1515479791
16272,NSR,info,70896,1515479792
16273,NSR,info,71659,1515479794
16274,NSR,info,71193,1515479826
16275,NSR,info,70896,1515479827
16276,NSR,info,71659,1515479829
16277,NSR,info,70896,1515479829
16278,NSR,info,71659,1515479831
16279,NSR,info,70896,1515479831
16280,NSR,info,71659,1515479833
16281,NSR,info,70896,1515479836
16282,NSR,info,71659,1515479838
16283,NSR,info,70896,1515479856
16284,NSR,info,71659,1515479859
16285,NSR,info,70896,1515479863
16286,NSR,info,71659,1515479865
16287,NSR,info,70896,1515479870
16288,NSR,info,71659,1515479874
16289,NSR,info,70896,1515479874
16290,NSR,info,71659,1515479876
16291,NSR,info,71193,1515479914
16292,NSR,info,38758,1515480248
16293,NSR,info,38758,1515480248
16294,SYSTEM,critical,152654,1515480248
16295,NSR,info,71193,1515480248
16296,NSR,info,70896,1515480644
16297,NSR,info,71659,1515480648
16298,NSR,info,71193,1515480684
16299,NSR,info,71193,1515481223
16300,NSR,info,71193,1515481228
16301,NSR,info,70896,1515481241
16302,NSR,info,70896,1515481242
16303,NSR,info,70896,1515481245
16304,NSR,info,70896,1515481247
16305,NSR,info,71659,1515481369
16306,NSR,info,71659,1515481370
16307,NSR,info,71659,1515481372
16308,NSR,info,70896,1515481375
16309,NSR,info,70896,1515481380
16310,NSR,info,70896,1515481384
16311,NSR,info,71659,1515481435
16312,NSR,info,70896,1515481443
16313,NSR,info,71659,1515481509
16314,NSR,info,71659,1515481514
16315,NSR,info,70896,1515481514
16316,NSR,info,71659,1515481521
16317,NSR,info,70896,1515481521
16318,NSR,info,70896,1515481529
16319,NSR,info,71659,1515481599
16320,NSR,info,71659,1515481603
16321,NSR,info,70896,1515481608
16322,NSR,info,71659,1515481610
16323,NSR,info,71659,1515481612
16324,NSR,info,70896,1515481612
16325,NSR,info,70896,1515481619
16326,NSR,info,70896,1515481623
16327,NSR,info,71659,1515481694
16328,NSR,info,71659,1515481696
16329,NSR,info,71659,1515481700
16330,NSR,info,71659,1515481702
16331,NSR,info,70896,1515481703
16332,NSR,info,70896,1515481707
16333,NSR,info,70896,1515481711
16334,NSR,info,70896,1515481715
16335,NSR,info,71659,1515481762
16336,NSR,info,71659,1515481763
16337,NSR,info,70896,1515481772
16338,NSR,info,70896,1515481775
16339,NSR,info,71659,1515481778
16340,NSR,info,71659,1515481783
16341,NSR,info,70896,1515481788
16342,NSR,info,70896,1515481792
16343,NSR,info,71659,1515481816
16344,NSR,info,71659,1515481819
16345,NSR,info,70896,1515481823
16346,NSR,info,71659,1515481825
16347,NSR,info,70896,1515481827
16348,NSR,info,71659,1515481828
16349,NSR,info,70896,1515481834
16350,NSR,info,70896,1515481838
16351,NSR,info,71659,1515481840
16352,NSR,info,71659,1515481841
16353,NSR,info,71659,1515481843
16354,NSR,info,71659,1515481845
16355,NSR,info,70896,1515481855
16356,NSR,info,71659,1515481858
16357,NSR,info,38758,1515481860
16358,NSR,info,71193,1515481894
16359,NSR,info,70896,1515481899
16360,NSR,info,71659,1515481902
16361,NSR,info,71193,1515481934
16362,JOBS,notice,82327,1515481965
16363,JOBS,notice,93514,1515481965
16364,NSR,info,70896,1515483644
16365,NSR,info,70896,1515483645
16366,NSR,info,70896,1515483646
16367,NSR,info,71659,1515483648
16368,NSR,info,71659,1515483649
16369,NSR,info,71659,1515483650
16370,NSR,info,71193,1515483681
16371,NSR,info,70896,1515483762
16372,NSR,info,71659,1515483765
16373,NSR,info,70896,1515483774
16374,NSR,info,71659,1515483778
